fid,id,boron,calcium,clay,copper,fineSand,humus,potassium,magnesium,phosphorus,rt,sand,totalN,zinc,silt,jb,coarseSand,altitude,sulfur,iron,manganese,molybdenum,sodium,ph,fiSoil,NDRE0517_b1_count,NDRE0517_b1_mean,NDRE0517_b1_stdev,NDVI_b1_count,NDVI_b1_mean,NDVI_b1_stdev,T_2021,T_2022,PLOT_ID,n,distance,feature_x,feature_y,nearest_x,nearest_y
"1043",,4.557675,0,13.933642,1.811044,40.742859,2.633462,13.93186,5.721263,2.353212,6.385327,74.417923,0,0,9.014974,"6",33.675064,23.843544,,,,,,5.885327,"0",15953,0.547758013901124,0.0418645848475778,15953,0.886392033231645,0.0365101992129217,OG2,OG2_residual,7-b,"2",0,12.290435144691,55.6733527452362,12.290435144691,55.6733527452362
"1044",,5.060459,0,14.023086,1.915267,41.244907,3.130373,13.408927,5.71539,2.562533,6.402301,74.108826,0,0,8.737714,"6",32.863922,23.347063,,,,,,5.902301,"0",15956,0.347047857220167,0.0309866997056669,15956,0.691502749443607,0.0706077821701094,Mineral,Control,6-d,"1",0,12.2903635438109,55.6728769490746,12.2903635438109,55.6728769490746
"1045",,4.725713,0,13.977749,1.845877,40.990429,2.799536,13.918312,5.695672,2.456433,6.385767,74.265503,0,0,8.957214,"6",33.27507,23.794239,,,,,,5.885767,"0",15954,0.561603181132311,0.03894200980373,15954,0.899203004907423,0.0323560376234314,OG2,OG2_residual,6-b,"1",0,12.2903887149014,55.6733179700644,12.2903887149014,55.6733179700644
"1046",,5.09665,0,14.033989,1.922769,41.30611,3.166141,13.377112,5.722749,2.588051,6.403334,74.071144,0,0,8.728723,"6",32.765038,23.363506,,,,,,5.903334,"0",15954,0.316035163112828,0.0282468088393343,15953,0.6360738392998,0.0708680250904559,Mineral,Control,6-d,"1",0,12.2903657164081,55.6728455352755,12.2903657164081,55.6728455352755
"1047",,4.875346,0,14.020168,1.876895,41.228531,2.947422,13.905089,5.653657,2.555706,6.386196,74.118912,0,0,8.913502,"6",32.890377,23.743755,,,,,,5.886196,"0",15960,0.586386395641661,0.0310042831003686,15960,0.913095031884081,0.0237159211153663,OG2,OG2_residual,6-b,"1",0,12.2903908875143,55.6732865562669,12.2903908875143,55.6732865562669
"1048",,5.145002,0,14.05206,1.932792,41.407539,3.213928,13.3768,5.733426,2.630341,6.403344,74.008698,0,0,8.725313,"6",32.601158,23.382505,,,,,,5.903344,"0",15958,0.356977541396972,0.0361564316386687,15958,0.693509980765392,0.0729549405163288,Mineral,Control,6-d,"1",0,12.2903678890011,55.6728141214761,12.2903678890011,55.6728141214761
"1050",,4.978244,0,14.040445,1.898225,41.342346,3.049118,13.842405,5.61341,2.603159,6.388231,74.048836,0,0,8.8616,"6",32.70649,23.68763,,,,,,5.888231,"0",15955,0.585546800463374,0.0293649104659857,15955,0.914173382944689,0.0215939169644674,OG2,OG2_residual,6-b,"1",0,12.2903930601229,55.6732551424692,12.2903930601229,55.6732551424692
"1052",,5.049071,0,14.047116,1.912906,41.379791,3.119117,13.775465,5.585375,2.618771,6.390403,74.02578,0,0,8.807982,"6",32.645992,23.627707,,,,,,5.890403,"0",15953,0.591783030777899,0.0355281121873463,15953,0.909205179165757,0.028461331020126,OG2,OG2_residual,6-b,"1",0,12.2903952327273,55.6732237286712,12.2903952327273,55.6732237286712
"1053",,5.196037,0,14.070409,1.943371,41.510532,3.264367,13.397438,5.742074,2.673282,6.402674,73.94529,0,0,8.719934,"6",32.434753,23.403614,,,,,,5.902674,"0",15958,0.370956821694666,0.0285745504449089,15958,0.724334613594335,0.059705797990954,Mineral,Control,6-d,"1",0,12.2903700615897,55.6727827076765,12.2903700615897,55.6727827076765
"1060",,5.077604,0,14.015656,1.918821,41.203197,3.147318,13.512319,5.590182,2.545144,6.398945,74.134506,0,0,8.702522,"6",32.931305,23.457298,,,,,,5.898945,"0",15954,0.400943987459127,0.0255737212950088,15954,0.752426016725991,0.0531044717275315,Mineral,OG2,6-c,"1",0,12.2904017505145,55.673129487276,12.2904017505145,55.673129487276
"1061",,4.051107,0,13.912193,1.706037,40.622463,2.13281,15.128058,6.085511,2.303015,6.346498,74.492043,0,0,9.462951,"6",33.869583,24.466358,,,,,,5.846498,"0",15951,0.646409776537973,0.0294054591977175,15951,0.933110713723326,0.0198736604612114,Control,Mineral,7-a,"1",0,12.2904269221059,55.6735705082479,12.2904269221059,55.6735705082479
"1062",,5.04586,0,14.005903,1.912241,41.14846,3.115944,13.449642,5.591804,2.522321,6.40098,74.168205,0,0,8.709947,"6",33.019745,23.409555,,,,,,5.90098,"0",15956,0.402607671115207,0.0340634385076119,15956,0.757873667497912,0.0632011345873244,Mineral,OG2,6-c,"1",0,12.2904039231017,55.6730980734772,12.2904039231017,55.6730980734772
"1063",,4.050659,0,13.910032,1.705944,40.610336,2.132368,15.050981,6.030854,2.29796,6.349,74.499512,0,0,9.458088,"6",33.889175,24.393999,,,,,,5.849,"0",15953,0.638460523864135,0.0267850561982991,15954,0.928772077672356,0.0205396810150694,Control,Mineral,7-a,"1",0,12.2904290947088,55.6735390944506,12.2904290947088,55.6735390944506
"1064",,5.024809,0,14.003796,1.907877,41.136631,3.095139,13.440707,5.593583,2.517389,6.40127,74.175491,0,0,8.725575,"6",33.03886,23.370216,,,,,,5.90127,"0",15952,0.390031233629812,0.0283377915193946,15952,0.738643664554688,0.0607096648794636,Mineral,OG2,6-c,"1",0,12.2904060956846,55.6730666596781,12.2904060956846,55.6730666596781
"1065",,4.058055,0,13.909534,1.707477,40.60754,2.139677,14.942976,5.965181,2.296794,6.352506,74.501228,0,0,9.449556,"6",33.893692,24.292103,,,,,,5.852506,"0",15957,0.620013919106072,0.0276981490131453,15957,0.925803904101732,0.0197275238362572,Control,Mineral,7-a,"1",0,12.2904312673074,55.6735076806532,12.2904312673074,55.6735076806532
"1066",,4.995405,0,13.992607,1.901782,41.07383,3.066079,13.390912,5.591405,2.491205,6.402886,74.214157,0,0,8.72716,"6",33.140327,23.34469,,,,,,5.902886,"0",15956,0.376023818792691,0.0294218152746797,15956,0.728348221866132,0.0643184748926096,Mineral,OG2,6-c,"1",0,12.2904082682632,55.6730352458789,12.2904082682632,55.6730352458789
"1067",,4.12791,0,13.91831,1.721957,40.656799,2.208717,14.835824,5.91212,2.317331,6.355984,74.470909,0,0,9.402066,"6",33.81411,24.180172,,,,,,5.855984,"0",15954,0.629091060029335,0.02740159430192,15953,0.927272436828484,0.0201664928983886,Control,Mineral,7-a,"1",0,12.2904334399016,55.6734762668556,12.2904334399016,55.6734762668556
"1068",,4.97108,0,13.973778,1.89674,40.968143,3.042038,13.26238,5.585823,2.44714,6.407058,74.279221,0,0,8.704962,"6",33.311081,23.331657,,,,,,5.907058,"0",15956,0.364786094840449,0.0360973265975009,15956,0.725996426927936,0.0785917278442044,Mineral,OG2,6-c,"1",0,12.2904104408374,55.6730038320794,12.2904104408374,55.6730038320794
"1069",,4.2189,0,13.927926,1.740819,40.710773,2.298643,14.705563,5.871396,2.339835,6.360212,74.437675,0,0,9.335755,"6",33.726902,24.084866,,,,,,5.860212,"0",15952,0.619954584538189,0.0273992989271771,15952,0.919883870858785,0.0215417638725861,Control,Mineral,7-a,"1",0,12.2904356124916,55.6734448530577,12.2904356124916,55.6734448530577
"1074",,4.986202,0,13.974416,1.899874,40.971722,3.056983,13.12415,5.635377,2.448632,6.411545,74.277016,0,0,8.691582,"6",33.305298,23.352495,,,,,,5.911545,"0",15957,0.333152710784458,0.0298816466583725,15957,0.65953671223255,0.0684497047247505,Mineral,Control,6-d,"1",0,12.2904169585345,55.6729095906796,12.2904169585345,55.6729095906796
"1075",,4.536547,0,13.957536,1.806664,40.876972,2.612581,14.19057,5.76099,2.409128,6.376929,74.33535,0,0,9.094531,"6",33.458382,23.862787,,,,,,5.876929,"0",15953,0.561943624854006,0.0506276486178908,15953,0.898009771991507,0.0401748193483602,OG2,OG2_residual,7-b,"1",0,12.2904421302357,55.6733506116628,12.2904421302357,55.6733506116628
"1076",,5.010539,0,13.984159,1.904919,41.026409,3.081035,13.130633,5.658383,2.471433,6.411335,74.243347,0,0,8.691456,"6",33.216942,23.369701,,,,,,5.911335,"0",15958,0.350004728837283,0.0394225362927097,15958,0.694531097552474,0.0775120206042288,Mineral,Control,6-d,"1",0,12.2904191310916,55.6728781768792,12.2904191310916,55.6728781768792
"1077",,4.70872,0,14.000682,1.842355,41.119152,2.782743,14.156961,5.729951,2.510102,6.37802,74.186249,0,0,9.030326,"6",33.067097,23.812243,,,,,,5.87802,"0",15952,0.569550222271648,0.0318729518028768,15952,0.906803029676229,0.0264492830255783,OG2,OG2_residual,7-b,"1",0,12.2904490432566,55.6733195257092,12.2904490432566,55.6733195257092
"1078",,5.040322,0,13.989279,1.911093,41.055145,3.110471,13.076866,5.662272,2.483416,6.41308,74.225655,0,0,8.674594,"6",33.170509,23.387123,,,,,,5.91308,"0",15952,0.338592019628961,0.0407395975424642,15953,0.676564863527605,0.080171486327204,Mineral,Control,6-d,"1",0,12.2904213036444,55.6728467630787,12.2904213036444,55.6728467630787
"1079",,4.865549,0,14.040731,1.874864,41.343956,2.937739,14.098644,5.675963,2.60383,6.379913,74.047844,0,0,8.973681,"6",32.703892,23.758963,,,,,,5.879913,"0",15953,0.569348984042477,0.0274407204522941,15953,0.904689469565675,0.0232200298353692,OG2,OG2_residual,7-b,"1",0,12.2904618778261,55.6732888492825,12.2904618778261,55.6732888492825
"1082",,4.973437,0,14.056406,1.897228,41.431931,3.044368,13.970112,5.616122,2.64051,6.384085,73.993683,0,0,8.905544,"6",32.561749,23.699984,,,,,,5.884085,"0",15955,0.587384110577089,0.0299151524516262,15955,0.916194528470178,0.0226779951508193,OG2,OG2_residual,6-b,"1",0,12.2904558003954,55.6732253008695,12.2904558003954,55.6732253008695
"1082",,4.973437,0,14.056406,1.897228,41.431931,3.044368,13.970112,5.616122,2.64051,6.384085,73.993683,0,0,8.905544,"6",32.561749,23.699984,,,,,,5.884085,"0",15955,0.587384110577089,0.0299151524516262,15955,0.916194528470178,0.0226779951508193,OG2,OG2_residual,7-b,"2",0,12.2904747123968,55.6732581728531,12.2904747123968,55.6732581728531
"1083",,5.082874,0,13.998743,1.919913,41.108269,3.152525,13.040636,5.663529,2.505564,6.414256,74.192947,0,0,8.655781,"6",33.084682,23.407005,,,,,,5.914256,"0",15954,0.357386467872115,0.0370930803872731,15954,0.694623093564991,0.0725701052485432,Mineral,Control,6-d,"1",0,12.2904234761929,55.6728153492779,12.2904234761929,55.6728153492779
"1085",,5.047161,0,14.058415,1.91251,41.443211,3.11723,13.84214,5.571958,2.645213,6.388239,73.98674,0,0,8.837618,"6",32.543526,23.638285,,,,,,5.888239,"0",15954,0.581417133633066,0.0362858600876761,15954,0.9050025277954,0.0311478413415187,OG2,OG2_residual,6-b,"1",0,12.2904508205011,55.6732249564665,12.2904508205011,55.6732249564665
"1085",,5.047161,0,14.058415,1.91251,41.443211,3.11723,13.84214,5.571958,2.645213,6.388239,73.98674,0,0,8.837618,"6",32.543526,23.638285,,,,,,5.888239,"0",15954,0.581417133633066,0.0362858600876761,15954,0.9050025277954,0.0311478413415187,OG2,OG2_residual,7-b,"2",0,12.2904875469686,55.673227496421,12.2904875469686,55.673227496421
"1087",,5.130036,0,14.011908,1.92969,41.182159,3.199137,13.037463,5.665518,2.536372,6.414359,74.147461,0,0,8.641498,"6",32.965298,23.429623,,,,,,5.914359,"0",15958,0.382615981993071,0.0375429851153014,15958,0.734343960649657,0.0689143732153041,Mineral,Control,6-d,"1",0,12.2904256487371,55.6727839354768,12.2904256487371,55.6727839354768
"1092",,5.081827,0,14.009168,1.919696,41.166782,3.151491,13.419723,5.549625,2.529961,6.401951,74.156921,0,0,8.682417,"6",32.990143,23.465212,,,,,,5.901951,"0",15955,0.398261908659626,0.0260945395794904,15955,0.750542050854086,0.0561483519970309,Mineral,OG2,6-c,"1",0,12.2904573381551,55.673130715067,12.2904573381551,55.673130715067
"1093",,4.053041,0,13.92364,1.706438,40.686718,2.134722,15.250487,6.144287,2.329806,6.342524,74.452484,0,0,9.489153,"6",33.765766,24.496016,,,,,,5.842524,"0",15954,0.6364995017078,0.0298114609285902,15954,0.927351740386323,0.0219203914037868,Control,Mineral,7-a,"1",0,12.2904825103729,55.6735717360338,12.2904825103729,55.6735717360338
"1094",,5.046628,0,13.98984,1.9124,41.058296,3.116704,13.291323,5.542564,2.484729,6.406119,74.223717,0,0,8.669739,"6",33.165421,23.417217,,,,,,5.906119,"0",15958,0.390873637630731,0.0285733555795624,15958,0.743776579543543,0.0583249169041919,Mineral,OG2,6-c,"1",0,12.2904595106978,55.6730993012667,12.2904595106978,55.6730993012667
"1095",,4.044409,0,13.917109,1.704648,40.650059,2.126191,15.173415,6.085128,2.314521,6.345026,74.47506,0,0,9.481644,"6",33.824997,24.416145,,,,,,5.845026,"0",15952,0.637046230835476,0.0267651743612826,15952,0.928026056628947,0.0200021662051664,Control,Mineral,7-a,"1",0,12.2904846829313,55.6735403222352,12.2904846829313,55.6735403222352
"1096",,5.023134,0,13.980747,1.90753,41.007256,3.093484,13.23287,5.539026,2.463449,6.408016,74.255142,0,0,8.67063,"6",33.247883,23.379364,,,,,,5.908016,"0",15952,0.382563561339346,0.027984541687994,15952,0.725747657878139,0.0600602042652849,Mineral,OG2,6-c,"1",0,12.2904616832362,55.6730678874662,12.2904616832362,55.6730678874662
"1097",,4.047074,0,13.915008,1.705201,40.638264,2.128825,15.072862,6.019802,2.309603,6.34829,74.482315,0,0,9.473849,"6",33.844055,24.308537,,,,,,5.84829,"0",15954,0.619980073838556,0.0266223579900047,15954,0.925689847603528,0.0190458212061096,Control,Mineral,7-a,"1",0,12.2904868554855,55.6735089084363,12.2904868554855,55.6735089084363
"1098",,4.990666,0,13.966859,1.9008,40.929306,3.061395,13.168591,5.537042,2.430948,6.410103,74.303131,0,0,8.668612,"6",33.373829,23.356707,,,,,,5.910103,"0",15954,0.363877077342589,0.0293006348069212,15954,0.710816537437619,0.0681461903634414,Mineral,OG2,6-c,"1",0,12.2904638557704,55.6730364736655,12.2904638557704,55.6730364736655
"1099",,4.114104,0,13.924829,1.719095,40.69339,2.195071,14.975877,5.966602,2.332588,6.351438,74.44838,0,0,9.431722,"6",33.754986,24.198017,,,,,,5.851438,"0",15956,0.630762491755301,0.0261205069847818,15956,0.927497535275319,0.01977148910717,Control,Mineral,7-a,"1",0,12.2904890280353,55.6734774946372,12.2904890280353,55.6734774946372
"1100",,4.958294,0,13.945574,1.894089,40.80983,3.029401,13.035943,5.530319,2.381135,6.414409,74.376694,0,0,8.648335,"6",33.56686,23.346012,,,,,,5.914409,"0",15956,0.359070084750929,0.0322070141840244,15955,0.715833772485886,0.0731498423360112,Mineral,OG2,6-c,"1",0,12.2904660283002,55.6730050598646,12.2904660283002,55.6730050598646
"1101",,4.203174,0,13.936783,1.737559,40.760487,2.283102,14.866426,5.926561,2.360562,6.35499,74.407066,0,0,9.373047,"6",33.646584,24.103285,,,,,,5.85499,"0",15954,0.635158005286925,0.0264887613923561,15954,0.928275592519598,0.0192290009152787,Control,Mineral,7-a,"1",0,12.2904912005808,55.6734460808379,12.2904912005808,55.6734460808379
"1106",,4.964092,0,13.950414,1.895291,40.836998,3.035131,12.930974,5.596463,2.392462,6.417816,74.359962,0,0,8.654491,"6",33.522968,23.375166,,,,,,5.917816,"0",15952,0.332568723647673,0.0308051048657275,15953,0.66156912793009,0.0726380619816352,Mineral,Control,6-d,"1",0,12.290472545864,55.6729108184605,12.290472545864,55.6729108184605
"1107",,4.526415,0,13.981876,1.804564,41.013599,2.602566,14.456424,5.811148,2.466093,6.368299,74.251236,0,0,9.16432,"6",33.23764,23.882307,,,,,,5.868299,"0",15954,0.588483843767017,0.0415560451816928,15954,0.916029712588055,0.0294511490749811,OG2,OG2_residual,7-b,"1",0,12.2904977181916,55.6733518394386,12.2904977181916,55.6733518394386
"1108",,4.982857,0,13.960148,1.899181,40.891636,3.053678,12.946576,5.626403,2.415243,6.417309,74.326324,0,0,8.65985,"6",33.434689,23.392778,,,,,,5.917309,"0",15955,0.328556962990716,0.0325080179823191,15954,0.663710263876579,0.0750753973217984,Mineral,Control,6-d,"1",0,12.2904747183766,55.6728794046587,12.2904747183766,55.6728794046587
"1109",,4.697372,0,14.022061,1.840002,41.239155,2.771527,14.40375,5.779114,2.560135,6.370009,74.112366,0,0,9.094044,"6",32.873215,23.830301,,,,,,5.870009,"0",15956,0.59647527678318,0.0315293574292716,15956,0.92119548492382,0.0216241632574914,OG2,OG2_residual,7-b,"1",0,12.29049989072,55.6733204256385,12.29049989072,55.6733204256385
"1110",,5.006587,0,13.964716,1.9041,40.917274,3.07713,12.900826,5.635615,2.425932,6.418795,74.310539,0,0,8.647614,"6",33.393265,23.411539,,,,,,5.918795,"0",15955,0.320652483662854,0.0298580125763402,15955,0.648435360083047,0.0720322888927372,Mineral,Control,6-d,"1",0,12.290476890885,55.6728479908567,12.290476890885,55.6728479908567
"1111",,4.849903,0,14.055719,1.871621,41.428078,2.922276,14.305791,5.724412,2.638904,6.373189,73.996056,0,0,9.02595,"6",32.567978,23.774502,,,,,,5.873189,"0",15953,0.589216892288702,0.0287997191910594,15953,0.91434877961435,0.0225108690803503,OG2,OG2_residual,7-b,"1",0,12.290502063244,55.6732890118381,12.290502063244,55.6732890118381
"1113",,4.956411,0,14.066509,1.893699,41.488644,3.02754,14.131913,5.655591,2.664155,6.378833,73.958763,0,0,8.947185,"6",32.470123,23.713165,,,,,,5.878833,"0",15952,0.585020624865276,0.0296328882948073,15952,0.909696599664755,0.0251159037171396,OG2,OG2_residual,7-b,"1",0,12.2905042357638,55.6732575980375,12.2905042357638,55.6732575980375
"1114",,5.04285,0,13.972448,1.911617,40.960674,3.11297,12.865084,5.635158,2.444028,6.419955,74.283821,0,0,8.630763,"6",33.323143,23.433041,,,,,,5.919955,"0",15952,0.328778827916027,0.0287222952972538,15952,0.649144882681885,0.0696424142468361,Mineral,Control,6-d,"1",0,12.2904790633891,55.6728165770545,12.2904790633891,55.6728165770545
"1116",,5.031921,0,14.063946,1.909351,41.474258,3.102168,13.949488,5.597532,2.658157,6.384755,73.967621,0,0,8.866262,"6",32.493366,23.650017,,,,,,5.884755,"0",15953,0.58671725232691,0.0331841263736228,15953,0.90571156668527,0.0288166519501652,OG2,OG2_residual,7-b,"1",0,12.2905064082793,55.6732261842366,12.2905064082793,55.6732261842366
"1118",,5.083481,0,13.983867,1.920039,41.024769,3.153126,12.860092,5.63337,2.470751,6.420117,74.244362,0,0,8.618649,"6",33.219589,23.458076,,,,,,5.920117,"0",15953,0.375637557116794,0.0398677841781103,15953,0.727757855142941,0.0715955922266183,Mineral,Control,6-d,"1",0,12.2904812358889,55.672785163252,12.2904812358889,55.672785163252
"1123",,5.074684,0,13.994236,1.918216,41.082973,3.144431,13.331471,5.529788,2.495018,6.404816,74.208527,0,0,8.652808,"6",33.125549,23.474895,,,,,,5.904816,"0",15952,0.402884263700339,0.0277291807238184,15952,0.75683579478439,0.0555236030726951,Mineral,OG2,7-c,"1",0,12.2905295733116,55.6731330941225,12.2905295733116,55.6731330941225
"1124",,4.08129,0,13.936354,1.712293,40.75808,2.162641,15.324523,6.175896,2.359558,6.340121,74.408554,0,0,9.492454,"6",33.650475,24.528803,,,,,,5.840121,"0",15957,0.641862141530959,0.0279842701606066,15957,0.931209348885944,0.0210705477327717,Control,Mineral,7-a,"1",0,12.2905380986442,55.6735729637946,12.2905380986442,55.6735729637946
"1125",,5.035706,0,13.966086,1.910136,40.924965,3.105908,13.142757,5.513304,2.429139,6.410941,74.305801,0,0,8.622202,"6",33.380836,23.426853,,,,,,5.910941,"0",15956,0.391036622794044,0.029494158063936,15956,0.740721514850563,0.0599677428595955,Mineral,OG2,6-c,"1",0,12.2905234956879,55.6730695457217,12.2905234956879,55.6730695457217
"1125",,5.035706,0,13.966086,1.910136,40.924965,3.105908,13.142757,5.513304,2.429139,6.410941,74.305801,0,0,8.622202,"6",33.380836,23.426853,,,,,,5.910941,"0",15956,0.391036622794044,0.029494158063936,15956,0.740721514850563,0.0599677428595955,Mineral,OG2,7-c,"2",0,12.2905424077315,55.6731024176621,12.2905424077315,55.6731024176621
"1126",,4.065408,0,13.925692,1.709001,40.698227,2.146945,15.248037,6.120329,2.334605,6.342604,74.445396,0,0,9.481965,"6",33.747169,24.441433,,,,,,5.842604,"0",15959,0.631534291756124,0.0282210737866843,15959,0.926989491010969,0.0205717003413959,Control,Mineral,7-a,"1",0,12.2905402711582,55.6735415499945,12.2905402711582,55.6735415499945
"1127",,5.007203,0,13.950264,1.904228,40.836155,3.077739,13.037709,5.504125,2.392111,6.414351,74.360481,0,0,8.611515,"6",33.524326,23.390736,,,,,,5.914351,"0",15956,0.373141270369015,0.0283680123028393,15956,0.712940853231979,0.0625341040383622,Mineral,OG2,6-c,"1",0,12.2905172707922,55.6730691152292,12.2905172707922,55.6730691152292
"1127",,5.007203,0,13.950264,1.904228,40.836155,3.077739,13.037709,5.504125,2.392111,6.414351,74.360481,0,0,8.611515,"6",33.524326,23.390736,,,,,,5.914351,"0",15956,0.373141270369015,0.0283680123028393,15956,0.712940853231979,0.0625341040383622,Mineral,OG2,7-c,"2",0,12.2905552421526,55.6730717411989,12.2905552421526,55.6730717411989
"1128",,4.063004,0,13.919982,1.708503,40.66618,2.144568,15.147365,6.062016,2.321243,6.345871,74.465134,0,0,9.470321,"6",33.79895,24.328791,,,,,,5.845871,"0",15956,0.616458407890142,0.0277125385704231,15956,0.922101910945376,0.0224290322875491,Control,Mineral,7-a,"1",0,12.2905424436678,55.6735101361942,12.2905424436678,55.6735101361942
