"Treatment_2021","Treatment_2022","PLOT_ID","Block_a","Block_b","country.x","plot_number","timestamp","country.y","count","mean","median","std","Date","Year","Treatment","Yearreal","delta_time"
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-04-28,"denmark",40,0.226966115723091,0.227826796836199,0.0148077625448682,2021-04-28,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-05-05,"denmark",40,0.290587326413707,0.292305977720963,0.0189848453737795,2021-05-05,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-05-12,"denmark",40,0.335697616401472,0.337216929385537,0.0163852162659168,2021-05-12,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-05-19,"denmark",40,0.398563055391598,0.399719102340832,0.0142542141312289,2021-05-19,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-05-26,"denmark",40,0.567724287509918,0.567560763586135,0.0149019318411038,2021-05-26,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-06-02,"denmark",40,0.648669607453532,0.648740260502993,0.0124128003840564,2021-06-02,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-06-09,"denmark",40,0.674987592480399,0.675108514048836,0.0090047679418189,2021-06-09,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-06-16,"denmark",40,0.704266275059093,0.704660205523689,0.0076203286036994,2021-06-16,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-06-23,"denmark",40,0.722567081451416,0.722993537783623,0.0086954650469124,2021-06-23,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-06-30,"denmark",40,0.685609943526132,0.686325570332761,0.0072705596961005,2021-06-30,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-07-07,"denmark",40,0.602759626142833,0.603101300341742,0.0083389721266754,2021-07-07,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-07-14,"denmark",40,0.454123656816628,0.454115776687252,0.0125060824496785,2021-07-14,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-07-21,"denmark",40,0.337664670177868,0.338744508368628,0.0143367136562509,2021-07-21,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-07-28,"denmark",40,0.277718971172969,0.279431293408076,0.014193274701635,2021-07-28,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-08-04,"denmark",40,0.247829434012069,0.250126929408839,0.0154190590307369,2021-08-04,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-08-11,"denmark",39.9914285714286,0.243837373463475,0.243033082983932,0.0125688790393118,2021-08-11,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-08-18,"denmark",39.88,0.224295856952667,0.22491760790348,0.0139371536299586,2021-08-18,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-08-25,"denmark",39.9714285714286,0.22238737472466,0.224127307899144,0.0172189922889276,2021-08-25,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-09-01,"denmark",40,0.232206828005257,0.232504066992171,0.0202790476939305,2021-09-01,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-09-08,"denmark",40,0.190956184906619,0.191093724753175,0.0178239519397417,2021-09-08,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-09-15,"denmark",40,0.198070319990317,0.197591928144296,0.0174713330343365,2021-09-15,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-09-22,"denmark",40,0.297123218576113,0.297257011135419,0.0151206490894158,2021-09-22,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-09-29,"denmark",40,0.295434806081984,0.296519772873984,0.0210409944670067,2021-09-29,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-10-06,"denmark",40,0.297271331624379,0.29902275639867,0.0269436146768312,2021-10-06,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-10-13,"denmark",40,0.341407113605075,0.340408401356803,0.0326335328734583,2021-10-13,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-10-20,"denmark",40,0.371430296164293,0.369743370092832,0.0299024624893298,2021-10-20,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-10-27,"denmark",40,0.382550720057208,0.382410756847906,0.021114587221779,2021-10-27,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-11-03,"denmark",40,0.409974331657092,0.410620472083489,0.01940929183426,2021-11-03,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-11-10,"denmark",40,0.444808483123779,0.445894882082939,0.0209233509376645,2021-11-10,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-11-17,"denmark",40,0.479642634590467,0.481169292082389,0.0224374100410689,2021-11-17,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-11-24,"denmark",40,0.502012337565253,0.503901264478678,0.0236114208854922,2021-11-24,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-12-01,"denmark",40,0.496960253857855,0.499039874148013,0.0240373255601569,2021-12-01,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-12-08,"denmark",40,0.491077206917663,0.49334232131047,0.0244405603508895,2021-12-08,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-12-15,"denmark",40,0.485194159977472,0.487644768472928,0.0248437951416222,2021-12-15,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-12-22,"denmark",40,0.47931111303728,0.481947215635385,0.0252470299323548,2021-12-22,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-12-29,"denmark",40,0.473428066097089,0.476249662797842,0.0256502647230874,2021-12-29,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-01-05,"denmark",40,0.467545019156897,0.4705521099603,0.02605349951382,2022-01-05,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-01-12,"denmark",40,0.461661972216706,0.464854557122757,0.0264567343045526,2022-01-12,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-01-19,"denmark",40,0.455778925276514,0.459157004285214,0.0268599690952852,2022-01-19,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-01-26,"denmark",40,0.44894319847385,0.452335319189883,0.0276054255684206,2022-01-26,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-02-02,"denmark",40,0.423929281532764,0.423618003726005,0.0334787545725703,2022-02-02,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-02-09,"denmark",40,0.386304035782814,0.388022622891835,0.0217050429699676,2022-02-09,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-02-16,"denmark",40,0.378712311387062,0.38065978884697,0.0179804619401693,2022-02-16,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-02-23,"denmark",40,0.384926778929574,0.385768158095224,0.0174481094415698,2022-02-23,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-03-02,"denmark",40,0.393685633227939,0.392656107034002,0.0168395195865914,2022-03-02,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-03-09,"denmark",40,0.359553200148401,0.359063911296072,0.0162215280634838,2022-03-09,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-03-16,"denmark",40,0.323801770806313,0.323791762193044,0.0110762054100632,2022-03-16,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-03-23,"denmark",40,0.318686800609742,0.319853824164186,0.0155970065804597,2022-03-23,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-03-30,"denmark",40,0.338448728035603,0.338049935443061,0.0154567611753009,2022-03-30,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-04-06,"denmark",40,0.353372110923131,0.348993384838104,0.016627908249696,2022-04-06,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-04-13,"denmark",40,0.377197937170664,0.373620784282684,0.0169909274826447,2022-04-13,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-04-20,"denmark",40,0.390858085027763,0.39052329318864,0.0176742454724652,2022-04-20,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-04-27,"denmark",40,0.425686023825285,0.421990485823884,0.019989607152434,2022-04-27,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-05-04,"denmark",40,0.436401588880286,0.432023359500632,0.019119893770893,2022-05-04,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-05-11,"denmark",40,0.477110973175834,0.475038019298505,0.022533970047571,2022-05-11,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-05-18,"denmark",40,0.50772126807886,0.508234609575833,0.0222833974506048,2022-05-18,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-05-25,"denmark",40,0.537023913885365,0.539513038987873,0.0223826503686356,2022-05-25,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-06-01,"denmark",40,0.546642160415649,0.548518896102905,0.0228660121560096,2022-06-01,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-06-08,"denmark",40,0.551237339153886,0.552581958472729,0.0227684660349041,2022-06-08,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-06-15,"denmark",40,0.556425612419844,0.558303728699684,0.0217541134916245,2022-06-15,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-06-22,"denmark",40,0.55892832359033,0.561190306075982,0.0179866319854876,2022-06-22,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-06-29,"denmark",40,0.4228550509973,0.424208751746586,0.0156023434738253,2022-06-29,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-07-06,"denmark",40,0.343477712436156,0.345432758331299,0.0146742002530531,2022-07-06,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-07-13,"denmark",40,0.302264512649604,0.303591630288533,0.015151464712939,2022-07-13,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-07-20,"denmark",40,0.251898030298097,0.251538513387953,0.014713927012469,2022-07-20,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-07-27,"denmark",40,0.257458514720201,0.258800818026066,0.0164611631538718,2022-07-27,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-08-03,"denmark",40,0.224525875012789,0.226690621780498,0.0185259921958536,2022-08-03,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-08-10,"denmark",40,0.206650289307748,0.210080421396664,0.0155233847160291,2022-08-10,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-08-17,"denmark",40,0.18701415322721,0.187900681846908,0.0115897192320387,2022-08-17,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-08-24,"denmark",40,0.175361327880195,0.174235946418984,0.0129817434619846,2022-08-24,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-08-31,"denmark",40,0.164702386054255,0.164647636349712,0.0151573464097011,2022-08-31,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-09-07,"denmark",40,0.180567346868061,0.180167343999658,0.0148770565144895,2022-09-07,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-09-14,"denmark",40,0.200979888439178,0.198383204638958,0.0201646729838103,2022-09-14,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2022-09-21,"denmark",40,0.244376960396767,0.242850345373154,0.0150889633223414,2022-09-21,2022,"OG2",2022,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-03-31,"denmark",38,0.188079177268914,0.188423478177616,0.0153736019107912,2021-03-31,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-04-07,"denmark",38,0.19698983065936,0.195878131859967,0.016008654374908,2021-04-07,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-04-14,"denmark",38,0.199370255072912,0.199199706315994,0.0093521532447387,2021-04-14,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-04-21,"denmark",38,0.203858803780306,0.204914672122825,0.0158856245799965,2021-04-21,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-04-28,"denmark",38,0.228164017536586,0.229370650562241,0.0168980552860416,2021-04-28,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-05-05,"denmark",38,0.290120618385181,0.291246763185451,0.0167922139363853,2021-05-05,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-05-12,"denmark",38,0.33527044298356,0.335748228587602,0.0180140186199232,2021-05-12,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-05-19,"denmark",38,0.397717901041036,0.397768683862268,0.0182201612955496,2021-05-19,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-05-26,"denmark",38,0.563733739512307,0.564613545934359,0.0123230834447202,2021-05-26,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-06-02,"denmark",38,0.643509731406257,0.642869912442707,0.0102469501573415,2021-06-02,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-06-09,"denmark",38,0.671104035995625,0.672648829442483,0.0079534918207813,2021-06-09,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-06-16,"denmark",38,0.701104050228205,0.702190014641121,0.0072823789686447,2021-06-16,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-06-23,"denmark",38,0.716885730624199,0.71762153506279,0.0112497742520645,2021-06-23,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-06-30,"denmark",38,0.682018595264882,0.682766948184189,0.0141472641563955,2021-06-30,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-07-07,"denmark",38,0.604667000776651,0.606125000027978,0.0144208632789704,2021-07-07,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-07-14,"denmark",38,0.460282799540734,0.459493971524798,0.0156374026555567,2021-07-14,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-07-21,"denmark",38,0.33975379381861,0.33960312711341,0.0158309494145214,2021-07-21,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-07-28,"denmark",38,0.278478031357129,0.278599480787913,0.0141247098023692,2021-07-28,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-08-04,"denmark",38,0.249483693517795,0.250587451011956,0.0126105707525243,2021-08-04,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-08-11,"denmark",38,0.244586414433255,0.245915755422748,0.0138651121917123,2021-08-11,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-08-18,"denmark",38,0.225628110766411,0.225335456728935,0.0141966153681278,2021-08-18,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-08-25,"denmark",38,0.223354994338386,0.222316226606466,0.016167189253076,2021-08-25,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-09-01,"denmark",38,0.239893501028925,0.23729435592687,0.0174851211019139,2021-09-01,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-09-08,"denmark",38,0.192783621450265,0.194067915990239,0.0140389730222523,2021-09-08,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-09-15,"denmark",38,0.195961338778337,0.195502504706383,0.02110448696961,2021-09-15,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-09-22,"denmark",38,0.310855033497016,0.311766274273395,0.0146563456704219,2021-09-22,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-09-29,"denmark",38,0.307396390371852,0.306760614116987,0.0202464254366027,2021-09-29,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-10-06,"denmark",38,0.306367899453829,0.304327933797761,0.0257133249607351,2021-10-06,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-10-13,"denmark",38,0.334501235021485,0.33277101152473,0.029702061580287,2021-10-13,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-10-20,"denmark",38,0.352105476238109,0.354607626243874,0.0266050983358312,2021-10-20,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-10-27,"denmark",38,0.363228570926126,0.364916633124705,0.0265469265764175,2021-10-27,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-11-03,"denmark",38,0.39741358657678,0.394554744164149,0.0313016547976682,2021-11-03,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-11-10,"denmark",38,0.435289084911346,0.433704853057861,0.0303447945043444,2021-11-10,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-11-17,"denmark",38,0.473164583245913,0.472854961951574,0.0293879342110206,2021-11-17,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-11-24,"denmark",38,0.498326294722503,0.498751275596165,0.0284684835941422,2021-11-24,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-12-01,"denmark",38,0.495517675111543,0.495489239692688,0.0276313342654438,2021-12-01,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-12-08,"denmark",38,0.491861469710051,0.49134361743927,0.026796678915175,2021-12-08,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-12-15,"denmark",38,0.488205264308559,0.487197995185852,0.0259620235649062,2021-12-15,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-12-22,"denmark",38,0.484549058907068,0.483052372932434,0.0251273682146374,2021-12-22,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2021-12-29,"denmark",38,0.480892853505576,0.478906750679016,0.0242927128643687,2021-12-29,2021,"MIN",2021,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2022-01-05,"denmark",38,0.477236648104084,0.474761128425598,0.0234580575140999,2022-01-05,2022,"OG2",2022,7
"MIN","OG2","8-c","Mineral N 2021","OG2 2022","denmark","25-21",2022-01-12,"denmark",38,0.473580442702592,0.47061550617218,0.0226234021638311,2022-01-12,2022,"OG2",2022,7
